customer_id,churn_probability,predicted_churn,actual_churn,risk_category,institution_type,region,product_tier,revenue_monthly
INST_04088,0.19345804213444795,0,0,Low Risk,Insurance Company,North America,Basic,10538.58
INST_04347,0.19340761714720142,0,0,Low Risk,Investment Firm,Latin America,Professional,21631.71
INST_04932,0.1933741991336229,0,0,Low Risk,Payment Processor,North America,Professional,13517.61
INST_04824,0.19302280919412163,0,0,Low Risk,Credit Union,Europe,Professional,2082.13
INST_04023,0.19184273366628343,0,0,Low Risk,Insurance Company,North America,Basic,21634.31
INST_04429,0.1917356544301074,0,0,Low Risk,Insurance Company,Asia Pacific,Basic,16693.49
INST_04702,0.19167680113789864,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,4328.2
INST_04104,0.19011703969782437,0,0,Low Risk,Bank,North America,Professional,25822.5
INST_04478,0.18879504230803906,0,0,Low Risk,Investment Firm,North America,Basic,500.0
INST_04024,0.1884852635523063,0,1,Low Risk,Investment Firm,Europe,Professional,8662.03
INST_04769,0.1883677808949176,0,0,Low Risk,Bank,North America,Basic,28840.24
INST_04889,0.187903737486624,0,0,Low Risk,Investment Firm,North America,Enterprise,125884.52
INST_04219,0.18777929654640985,0,0,Low Risk,Bank,North America,Professional,21812.34
INST_04948,0.18767934687139057,0,0,Low Risk,Insurance Company,Europe,Professional,7743.46
INST_04135,0.18729216836795615,0,0,Low Risk,Bank,Europe,Professional,2862.75
INST_04311,0.18485439737637355,0,0,Low Risk,Payment Processor,North America,Professional,13048.57
INST_04643,0.18485003523969126,0,0,Low Risk,Bank,North America,Professional,6117.2
INST_04972,0.18461613699742185,0,0,Low Risk,Credit Union,Middle East,Basic,8971.27
INST_04445,0.18413324835297604,0,0,Low Risk,Payment Processor,North America,Professional,4074.67
INST_04637,0.18323202821667045,0,0,Low Risk,Investment Firm,North America,Professional,37227.04
INST_04799,0.18253479566314265,0,0,Low Risk,Investment Firm,Latin America,Professional,4986.29
INST_04305,0.18225553023667967,0,0,Low Risk,Bank,North America,Professional,262593.77
INST_04337,0.1818388442095099,0,0,Low Risk,Payment Processor,Middle East,Enterprise,500.0
INST_04755,0.18134143070859257,0,1,Low Risk,Payment Processor,North America,Professional,11414.02
INST_04917,0.18101747858804795,0,0,Low Risk,Credit Union,North America,Professional,1718.13
INST_04768,0.1809207221293217,0,0,Low Risk,Insurance Company,Middle East,Basic,3714.61
INST_04693,0.18087105587110566,0,0,Low Risk,Credit Union,Asia Pacific,Professional,14158.59
INST_04328,0.18008744825250095,0,0,Low Risk,Bank,North America,Basic,6468.94
INST_04345,0.17942591859407903,0,0,Low Risk,Credit Union,Middle East,Basic,9084.1
INST_04041,0.17859781799395857,0,0,Low Risk,Bank,North America,Basic,4740.17
INST_04535,0.17788175734389902,0,0,Low Risk,Investment Firm,Europe,Basic,232709.06
INST_04166,0.17671657242065902,0,0,Low Risk,Bank,Latin America,Professional,75581.38
INST_04340,0.17491898962751926,0,0,Low Risk,Credit Union,Asia Pacific,Professional,32429.3
INST_04062,0.17481756488716158,0,0,Low Risk,Insurance Company,Asia Pacific,Professional,22025.57
INST_04551,0.17465080980543607,0,0,Low Risk,Bank,Latin America,Basic,6816.12
INST_04760,0.17207827917826266,0,1,Low Risk,Credit Union,Latin America,Professional,4490.51
INST_04453,0.171514065468609,0,1,Low Risk,Insurance Company,North America,Enterprise,7277.69
INST_04775,0.17062906437851932,0,0,Low Risk,Insurance Company,Europe,Professional,3766.3
INST_04474,0.168779725272056,0,0,Low Risk,Investment Firm,Latin America,Professional,6541.38
INST_04999,0.1678439495059997,0,0,Low Risk,Investment Firm,North America,Basic,1185.71
INST_04821,0.16740151716131393,0,0,Low Risk,Bank,Asia Pacific,Basic,500.0
INST_04204,0.1658000792333289,0,0,Low Risk,Bank,Latin America,Enterprise,2703.57
INST_04748,0.16551067897671018,0,0,Low Risk,Credit Union,North America,Basic,7419.54
INST_04180,0.16526153383344966,0,0,Low Risk,Credit Union,Europe,Basic,18753.66
INST_04504,0.16464242059904113,0,0,Low Risk,Credit Union,North America,Basic,50802.9
INST_04781,0.16327046737341955,0,0,Low Risk,Bank,North America,Enterprise,3241.93
INST_04942,0.1632340547274625,0,0,Low Risk,Insurance Company,North America,Basic,15480.27
INST_04628,0.16314001472740414,0,0,Low Risk,Investment Firm,North America,Professional,702.66
INST_04975,0.16281848465142276,0,0,Low Risk,Credit Union,North America,Professional,763.79
INST_04788,0.16266998902810556,0,0,Low Risk,Credit Union,Europe,Basic,1512.93
INST_04654,0.16262060791665683,0,0,Low Risk,Credit Union,Europe,Professional,23558.3
INST_04673,0.1620060604677012,0,0,Low Risk,Bank,North America,Professional,18988.42
INST_04869,0.16136529984126338,0,0,Low Risk,Insurance Company,North America,Professional,6498.92
INST_04485,0.1605307008865327,0,0,Low Risk,Insurance Company,Europe,Professional,18725.03
INST_04400,0.16032375208440505,0,0,Low Risk,Bank,Asia Pacific,Basic,26983.28
INST_04278,0.159248250810455,0,0,Low Risk,Bank,North America,Professional,249719.42
INST_04329,0.15901094018536185,0,1,Low Risk,Insurance Company,Asia Pacific,Basic,11733.82
INST_04450,0.1588941390902702,0,0,Low Risk,Credit Union,Europe,Enterprise,5609.84
INST_04323,0.15834045966862675,0,0,Low Risk,Credit Union,Europe,Professional,12013.17
INST_04988,0.15828280901135833,0,0,Low Risk,Insurance Company,North America,Professional,903.86
INST_04911,0.15791437332087413,0,0,Low Risk,Investment Firm,Latin America,Professional,11673.85
INST_04073,0.15723142073646612,0,0,Low Risk,Investment Firm,Europe,Enterprise,38090.28
INST_04708,0.1568296187442482,0,0,Low Risk,Insurance Company,North America,Basic,1897.68
INST_04997,0.15660066212062457,0,0,Low Risk,Bank,Latin America,Basic,968.94
INST_04218,0.15658421676684725,0,0,Low Risk,Investment Firm,Asia Pacific,Basic,76410.79
INST_04036,0.1564118008756934,0,1,Low Risk,Payment Processor,North America,Basic,1603.07
INST_04575,0.15574379944071715,0,0,Low Risk,Bank,North America,Professional,1292.61
INST_04613,0.1554712943841105,0,0,Low Risk,Bank,North America,Professional,3773.41
INST_04222,0.15542486982845957,0,0,Low Risk,Payment Processor,Europe,Professional,1135.4
INST_04840,0.15538768398019476,0,0,Low Risk,Payment Processor,Latin America,Basic,1099.15
INST_04226,0.15488145583553087,0,0,Low Risk,Credit Union,Europe,Professional,16679.49
INST_04170,0.1542318628421777,0,0,Low Risk,Bank,North America,Professional,2711.95
INST_04541,0.15421538550527095,0,0,Low Risk,Credit Union,North America,Professional,5507.8
INST_04922,0.15269250605122583,0,0,Low Risk,Investment Firm,Europe,Enterprise,19066.42
INST_04080,0.15208013558669378,0,0,Low Risk,Investment Firm,North America,Basic,9751.7
INST_04197,0.15153411659080496,0,0,Low Risk,Bank,Middle East,Professional,7954.02
INST_04424,0.15139821334620712,0,0,Low Risk,Bank,Latin America,Professional,70734.68
INST_04573,0.15099639567442996,0,0,Low Risk,Insurance Company,North America,Enterprise,14469.43
INST_04308,0.14947703375446564,0,1,Low Risk,Insurance Company,North America,Basic,10733.65
INST_04996,0.14938322236774781,0,1,Low Risk,Bank,Latin America,Basic,4580.18
INST_04146,0.1493503434569006,0,0,Low Risk,Bank,North America,Professional,42356.32
INST_04875,0.1452173326059888,0,0,Low Risk,Investment Firm,North America,Professional,12399.73
INST_04874,0.14497590379811795,0,1,Low Risk,Bank,Europe,Professional,123336.21
INST_04676,0.1446627970456239,0,0,Low Risk,Bank,Latin America,Basic,1550.77
INST_04365,0.1438387726133586,0,1,Low Risk,Investment Firm,Europe,Professional,2239.54
INST_04546,0.14298047196235475,0,0,Low Risk,Bank,North America,Professional,32326.14
INST_04058,0.1427422860298298,0,0,Low Risk,Payment Processor,North America,Professional,2624.38
INST_04592,0.14242016673567467,0,1,Low Risk,Credit Union,Asia Pacific,Enterprise,12638.58
INST_04881,0.14215169241405848,0,0,Low Risk,Credit Union,Europe,Basic,1344.87
INST_04913,0.14205888031138192,0,0,Low Risk,Bank,Europe,Professional,12410.1
INST_04798,0.14198415589834584,0,0,Low Risk,Bank,Europe,Professional,511.1
INST_04473,0.14152505447646047,0,0,Low Risk,Credit Union,North America,Enterprise,500.0
INST_04968,0.14114105452891865,0,1,Low Risk,Payment Processor,Asia Pacific,Professional,1022.08
INST_04553,0.14036652586151882,0,0,Low Risk,Payment Processor,Europe,Enterprise,2542.65
INST_04835,0.14029017101756316,0,0,Low Risk,Bank,North America,Professional,4300.09
INST_04188,0.14004482521919695,0,0,Low Risk,Investment Firm,Middle East,Basic,6852.65
INST_04159,0.1399712666380353,0,0,Low Risk,Investment Firm,Europe,Basic,500.0
INST_04969,0.13991133932256533,0,0,Low Risk,Credit Union,North America,Professional,23296.15
INST_04022,0.13944876290957403,0,0,Low Risk,Investment Firm,Europe,Professional,36598.19
INST_04050,0.13932700290807382,0,0,Low Risk,Payment Processor,Asia Pacific,Professional,10758.24
INST_04370,0.13819719510330336,0,0,Low Risk,Bank,Asia Pacific,Enterprise,27839.6
INST_04496,0.13809955576196498,0,0,Low Risk,Credit Union,Europe,Professional,7024.97
INST_04846,0.1379673349904347,0,0,Low Risk,Payment Processor,Asia Pacific,Professional,6584.03
INST_04452,0.13794748072895824,0,0,Low Risk,Insurance Company,North America,Professional,2156.3
INST_04916,0.13787307898266188,0,0,Low Risk,Bank,North America,Professional,1100.6
INST_04689,0.13765580570637126,0,0,Low Risk,Payment Processor,Asia Pacific,Professional,1483.94
INST_04398,0.1375223385831475,0,1,Low Risk,Bank,Europe,Professional,19475.4
INST_04434,0.13681460327265402,0,0,Low Risk,Bank,North America,Enterprise,7820.55
INST_04454,0.13660340201409793,0,0,Low Risk,Payment Processor,Latin America,Professional,5780.05
INST_04844,0.13537115341799713,0,0,Low Risk,Bank,North America,Professional,6478.67
INST_04004,0.13416645232328014,0,0,Low Risk,Bank,Europe,Professional,82608.35
INST_04300,0.13404513838341578,0,0,Low Risk,Bank,North America,Basic,3514.08
INST_04153,0.13403595993727943,0,0,Low Risk,Credit Union,Europe,Basic,6685.64
INST_04331,0.1338718845475626,0,1,Low Risk,Bank,Asia Pacific,Basic,13019.72
INST_04980,0.13385081021959805,0,0,Low Risk,Payment Processor,North America,Basic,500.0
INST_04294,0.13381264466437925,0,0,Low Risk,Credit Union,Latin America,Professional,11173.0
INST_04640,0.1335516451134572,0,0,Low Risk,Payment Processor,Europe,Professional,3854.73
INST_04665,0.13333205854477265,0,0,Low Risk,Insurance Company,Asia Pacific,Professional,3899.65
INST_04293,0.1323120914221867,0,0,Low Risk,Payment Processor,Europe,Basic,1312.07
INST_04127,0.1317701991176853,0,0,Low Risk,Payment Processor,Europe,Basic,8110.53
INST_04296,0.1314250777600233,0,0,Low Risk,Bank,Latin America,Enterprise,5015.16
INST_04595,0.1311629595262402,0,0,Low Risk,Investment Firm,North America,Enterprise,27372.23
INST_04250,0.1308287100634381,0,0,Low Risk,Credit Union,North America,Basic,7741.2
INST_04542,0.13082526667022154,0,1,Low Risk,Bank,North America,Basic,1430.45
INST_04044,0.13060060134802748,0,1,Low Risk,Credit Union,Europe,Basic,28987.38
INST_04954,0.13024381881568162,0,0,Low Risk,Credit Union,North America,Professional,12069.5
INST_04859,0.1293961464220852,0,0,Low Risk,Payment Processor,North America,Enterprise,1130.69
INST_04538,0.12926401208564461,0,0,Low Risk,Bank,North America,Enterprise,4707.73
INST_04100,0.12881497280978732,0,0,Low Risk,Investment Firm,Europe,Professional,10327.99
INST_04154,0.128799198337442,0,0,Low Risk,Bank,North America,Professional,2026.05
INST_04526,0.12676569005426627,0,0,Low Risk,Insurance Company,Latin America,Professional,21603.76
INST_04007,0.12667981531112338,0,0,Low Risk,Credit Union,Europe,Professional,4237.12
INST_04561,0.1262633604138266,0,0,Low Risk,Bank,North America,Basic,35464.35
INST_04963,0.12570995583790454,0,0,Low Risk,Insurance Company,Europe,Basic,2131.27
INST_04726,0.1255517794704207,0,0,Low Risk,Payment Processor,Asia Pacific,Professional,78539.37
INST_04211,0.12479561202269801,0,0,Low Risk,Investment Firm,Latin America,Enterprise,3422.23
INST_04097,0.12462431616295071,0,0,Low Risk,Bank,North America,Enterprise,7490.77
INST_04178,0.12412444960190859,0,0,Low Risk,Bank,Europe,Basic,2668.58
INST_04388,0.12338607467187637,0,0,Low Risk,Bank,Europe,Professional,500.0
INST_04890,0.12282934582634132,0,0,Low Risk,Bank,Asia Pacific,Professional,500.0
INST_04344,0.1225290596036233,0,0,Low Risk,Investment Firm,North America,Enterprise,14831.23
INST_04680,0.12247538255375755,0,0,Low Risk,Bank,Europe,Professional,10821.92
INST_04441,0.12197952668115399,0,0,Low Risk,Insurance Company,North America,Professional,5249.83
INST_04901,0.12111685179837689,0,0,Low Risk,Credit Union,North America,Basic,13166.7
INST_04812,0.12028846368283724,0,0,Low Risk,Bank,North America,Professional,48605.52
INST_04832,0.11999021890796314,0,0,Low Risk,Investment Firm,North America,Enterprise,1821.63
INST_04981,0.11953738611975138,0,0,Low Risk,Bank,Europe,Professional,2976.05
INST_04057,0.11932615478144876,0,0,Low Risk,Bank,North America,Enterprise,1797.51
INST_04307,0.11922963450520496,0,0,Low Risk,Investment Firm,Asia Pacific,Basic,5996.46
INST_04457,0.11828839949550778,0,0,Low Risk,Bank,Latin America,Basic,16344.35
INST_04147,0.11810513955752291,0,0,Low Risk,Credit Union,Europe,Basic,10686.24
INST_04117,0.11804034169879288,0,0,Low Risk,Credit Union,Middle East,Basic,3118.31
INST_04187,0.1178782990674556,0,0,Low Risk,Investment Firm,North America,Enterprise,33460.94
INST_04959,0.117171650075992,0,0,Low Risk,Insurance Company,North America,Professional,11821.15
INST_04937,0.116551364888826,0,0,Low Risk,Investment Firm,Asia Pacific,Enterprise,2669.11
INST_04318,0.11606692028636995,0,0,Low Risk,Credit Union,Europe,Enterprise,3486.35
INST_04845,0.11584273882668875,0,0,Low Risk,Credit Union,Europe,Professional,14581.62
INST_04281,0.11580638361123638,0,0,Low Risk,Insurance Company,Latin America,Professional,19628.72
INST_04494,0.11533220484408017,0,0,Low Risk,Insurance Company,Europe,Professional,10480.61
INST_04276,0.11478185113132851,0,0,Low Risk,Credit Union,North America,Basic,2036.19
INST_04290,0.11454626823148645,0,0,Low Risk,Credit Union,Europe,Professional,829.79
INST_04392,0.11429284685066339,0,0,Low Risk,Investment Firm,North America,Basic,2883.26
INST_04698,0.113671528450816,0,0,Low Risk,Bank,Europe,Basic,1437.89
INST_04614,0.11337499409918714,0,0,Low Risk,Bank,Middle East,Professional,28506.13
INST_04249,0.11264229716597503,0,0,Low Risk,Payment Processor,North America,Enterprise,2057.57
INST_04055,0.11213717714745526,0,0,Low Risk,Bank,Middle East,Enterprise,6799.53
INST_04602,0.11195856069515514,0,0,Low Risk,Payment Processor,North America,Basic,3798.74
INST_04965,0.11082894267317302,0,1,Low Risk,Bank,Europe,Professional,2686.02
INST_04208,0.11054540322611553,0,0,Low Risk,Bank,Asia Pacific,Enterprise,1501.34
INST_04076,0.10975030008956368,0,0,Low Risk,Credit Union,Asia Pacific,Professional,4337.58
INST_04209,0.10974402143752739,0,0,Low Risk,Bank,Europe,Basic,10290.09
INST_04428,0.10940192823174177,0,0,Low Risk,Bank,Europe,Professional,7163.17
INST_04140,0.10864114961070843,0,0,Low Risk,Bank,Europe,Professional,4655.38
INST_04093,0.1083997123226139,0,0,Low Risk,Payment Processor,Asia Pacific,Enterprise,3538.69
INST_04718,0.10790981324287224,0,0,Low Risk,Credit Union,North America,Basic,63517.13
INST_04794,0.10751305623985953,0,0,Low Risk,Bank,Europe,Basic,315979.84
INST_04164,0.10743855091911798,0,0,Low Risk,Investment Firm,Middle East,Professional,802.02
INST_04184,0.1069597956295579,0,0,Low Risk,Bank,Asia Pacific,Professional,58088.49
INST_04239,0.10662742753048036,0,0,Low Risk,Bank,Asia Pacific,Basic,102315.8
INST_04105,0.10634137199971326,0,0,Low Risk,Investment Firm,North America,Basic,10910.14
INST_04670,0.10619102290221477,0,0,Low Risk,Credit Union,Europe,Professional,2782.66
INST_04964,0.10612505077707553,0,0,Low Risk,Credit Union,Europe,Professional,1007.0
INST_04315,0.10575386829624617,0,0,Low Risk,Bank,North America,Professional,4877.38
INST_04169,0.10457676063679937,0,0,Low Risk,Bank,North America,Professional,4826.83
INST_04934,0.10436731496347987,0,0,Low Risk,Credit Union,North America,Basic,10561.74
INST_04423,0.10388161341541385,0,0,Low Risk,Insurance Company,Europe,Basic,20874.32
INST_04074,0.10361207271857578,0,0,Low Risk,Investment Firm,North America,Basic,6187.33
INST_04915,0.10323496480967155,0,0,Low Risk,Payment Processor,Latin America,Basic,500.0
INST_04550,0.10210563177378595,0,0,Low Risk,Payment Processor,North America,Professional,5706.16
INST_04847,0.10193266879021323,0,0,Low Risk,Bank,North America,Enterprise,5018.44
INST_04675,0.1014908135948838,0,0,Low Risk,Payment Processor,Europe,Basic,4480.17
INST_04254,0.10146745435343392,0,0,Low Risk,Bank,Asia Pacific,Enterprise,81510.47
INST_04816,0.10125554339171426,0,0,Low Risk,Payment Processor,Europe,Professional,1968.45
INST_04280,0.10124444998325932,0,0,Low Risk,Bank,Europe,Enterprise,18204.7
INST_04190,0.0996587217531722,0,0,Low Risk,Insurance Company,Latin America,Professional,5009.19
INST_04339,0.09892657681608291,0,0,Low Risk,Bank,Europe,Professional,21865.08
INST_04189,0.09853981363053527,0,0,Low Risk,Insurance Company,Asia Pacific,Professional,16669.67
INST_04958,0.09840937666142947,0,0,Low Risk,Bank,Asia Pacific,Professional,10996.74
INST_04642,0.09817897961090269,0,0,Low Risk,Payment Processor,North America,Professional,30578.9
INST_04984,0.09776737502375403,0,0,Low Risk,Investment Firm,Latin America,Professional,3483.39
INST_04317,0.09772260766967439,0,0,Low Risk,Bank,North America,Basic,1008.23
INST_04387,0.09769892117478643,0,0,Low Risk,Bank,North America,Professional,4809.02
INST_04016,0.09760365532407242,0,0,Low Risk,Payment Processor,North America,Enterprise,6087.88
INST_04252,0.0969695890808116,0,0,Low Risk,Bank,North America,Professional,1212.75
INST_04995,0.0968225103455704,0,0,Low Risk,Payment Processor,Latin America,Professional,4596.92
INST_04572,0.09671997022471507,0,0,Low Risk,Bank,North America,Professional,2871.15
INST_04842,0.09343762542024353,0,0,Low Risk,Credit Union,North America,Basic,13094.41
INST_04898,0.09166841011234814,0,0,Low Risk,Bank,Asia Pacific,Basic,9926.64
INST_04584,0.09110339281819439,0,0,Low Risk,Investment Firm,Latin America,Professional,1680.99
INST_04083,0.09090677759402287,0,0,Low Risk,Insurance Company,Asia Pacific,Basic,1449.21
INST_04172,0.09073457068580311,0,0,Low Risk,Credit Union,North America,Professional,34454.93
INST_04438,0.09050506167545097,0,1,Low Risk,Payment Processor,North America,Professional,92779.61
INST_04685,0.08973945312440598,0,0,Low Risk,Credit Union,Europe,Basic,16977.57
INST_04530,0.08937310030323023,0,0,Low Risk,Bank,North America,Professional,29570.14
INST_04624,0.08926920045388367,0,0,Low Risk,Payment Processor,North America,Professional,1271.2
INST_04008,0.08915998744796162,0,0,Low Risk,Investment Firm,Europe,Professional,1686.0
INST_04264,0.08911228738094033,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,3293.04
INST_04860,0.08811612079607055,0,0,Low Risk,Investment Firm,Asia Pacific,Basic,2312.62
INST_04939,0.08811419428527346,0,0,Low Risk,Insurance Company,Asia Pacific,Professional,1328.58
INST_04503,0.08742623530342282,0,0,Low Risk,Bank,Latin America,Professional,27432.96
INST_04500,0.08683772473358753,0,0,Low Risk,Investment Firm,Europe,Professional,1000.79
INST_04482,0.08628189064603015,0,0,Low Risk,Investment Firm,Europe,Basic,12703.61
INST_04649,0.08481241376523033,0,1,Low Risk,Bank,North America,Professional,24402.5
INST_04836,0.0837319617282437,0,0,Low Risk,Credit Union,Latin America,Professional,9606.23
INST_04027,0.08362155432179459,0,0,Low Risk,Bank,North America,Basic,2201.5
INST_04961,0.08331616222741253,0,0,Low Risk,Bank,Europe,Professional,5934.3
INST_04805,0.08287840933164112,0,0,Low Risk,Credit Union,Asia Pacific,Professional,36042.07
INST_04174,0.08267354784756542,0,0,Low Risk,Payment Processor,North America,Enterprise,12990.0
INST_04287,0.0822081778659766,0,0,Low Risk,Investment Firm,Asia Pacific,Enterprise,4929.86
INST_04993,0.08136069882606885,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,1207.52
INST_04807,0.08130015375205282,0,0,Low Risk,Payment Processor,Europe,Enterprise,3449.18
INST_04330,0.08108852996482527,0,0,Low Risk,Bank,Asia Pacific,Basic,5904.71
INST_04740,0.08092250066498977,0,0,Low Risk,Insurance Company,North America,Enterprise,7910.01
INST_04594,0.08045288488021445,0,0,Low Risk,Credit Union,North America,Professional,35916.24
INST_04245,0.08043806917508606,0,0,Low Risk,Payment Processor,Latin America,Basic,21197.41
INST_04704,0.07867138615434338,0,0,Low Risk,Credit Union,North America,Enterprise,3769.25
INST_04075,0.0784768842755288,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,68833.19
INST_04674,0.07780500970619095,0,1,Low Risk,Credit Union,North America,Basic,9329.74
INST_04025,0.07766905487556787,0,0,Low Risk,Insurance Company,North America,Professional,19512.12
INST_04764,0.07601416834988842,0,1,Low Risk,Credit Union,Latin America,Enterprise,5460.61
INST_04763,0.0758973380945768,0,0,Low Risk,Bank,Latin America,Professional,30858.88
INST_04684,0.07586835934347501,0,0,Low Risk,Insurance Company,Europe,Professional,3057.06
INST_04506,0.07540342595997343,0,0,Low Risk,Insurance Company,North America,Enterprise,11769.87
INST_04185,0.0748043637222578,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,7211.37
INST_04547,0.07467966321908777,0,0,Low Risk,Investment Firm,North America,Professional,6351.49
INST_04288,0.07456802332390865,0,0,Low Risk,Bank,Europe,Professional,3985.71
INST_04413,0.07451314743694167,0,0,Low Risk,Investment Firm,North America,Basic,1527.92
INST_04921,0.07411237648248073,0,0,Low Risk,Insurance Company,Latin America,Enterprise,95130.45
INST_04442,0.07397483221406284,0,1,Low Risk,Bank,North America,Basic,3768.15
INST_04493,0.07353423908537583,0,0,Low Risk,Insurance Company,North America,Basic,10919.6
INST_04902,0.07335103457443445,0,0,Low Risk,Bank,North America,Basic,14259.79
INST_04791,0.07312149311272337,0,0,Low Risk,Payment Processor,Europe,Professional,1021.75
INST_04367,0.07282560386422396,0,0,Low Risk,Credit Union,Asia Pacific,Professional,20658.31
INST_04574,0.07243655536126126,0,0,Low Risk,Insurance Company,North America,Professional,15408.6
INST_04096,0.07231601329470276,0,0,Low Risk,Bank,North America,Professional,6055.74
INST_04229,0.07188231585859974,0,0,Low Risk,Bank,Asia Pacific,Basic,22450.18
INST_04576,0.0717259518642869,0,0,Low Risk,Credit Union,Asia Pacific,Enterprise,1918.14
INST_04048,0.07158560460660263,0,0,Low Risk,Payment Processor,Middle East,Enterprise,12426.6
INST_04356,0.07097718605964039,0,0,Low Risk,Bank,Asia Pacific,Enterprise,500.0
INST_04761,0.07056967716413472,0,0,Low Risk,Payment Processor,North America,Enterprise,500.0
INST_04555,0.07017323074549614,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,9656.2
INST_04549,0.0700904597516419,0,0,Low Risk,Insurance Company,Middle East,Professional,2853.85
INST_04145,0.06981219417982625,0,0,Low Risk,Investment Firm,Europe,Professional,2278.52
INST_04087,0.0697394709827498,0,0,Low Risk,Investment Firm,Middle East,Basic,5659.98
INST_04709,0.06961204941834848,0,0,Low Risk,Investment Firm,Europe,Basic,7500.6
INST_04789,0.06918044645424509,0,0,Low Risk,Bank,North America,Enterprise,36487.86
INST_04732,0.0688265202443227,0,1,Low Risk,Insurance Company,Europe,Basic,21329.28
INST_04983,0.06866261831396483,0,0,Low Risk,Insurance Company,Latin America,Professional,56692.81
INST_04765,0.06827219386269684,0,0,Low Risk,Payment Processor,North America,Professional,14512.09
INST_04488,0.06803619558849565,0,0,Low Risk,Insurance Company,North America,Basic,906.79
INST_04258,0.06780113253418238,0,0,Low Risk,Credit Union,Asia Pacific,Basic,73085.15
INST_04525,0.06727392841681884,0,0,Low Risk,Credit Union,Europe,Professional,4612.78
INST_04128,0.0667992559588326,0,0,Low Risk,Bank,Asia Pacific,Professional,7117.67
INST_04759,0.06674130019140329,0,0,Low Risk,Payment Processor,Europe,Basic,1094.22
INST_04531,0.06666502179325415,0,0,Low Risk,Bank,Latin America,Enterprise,13161.4
INST_04571,0.0664152992616186,0,0,Low Risk,Investment Firm,North America,Enterprise,3485.94
INST_04868,0.06615063826076444,0,0,Low Risk,Investment Firm,Latin America,Basic,500.0
INST_04376,0.06597730692504047,0,0,Low Risk,Credit Union,Asia Pacific,Enterprise,500.0
INST_04353,0.06592480086111269,0,0,Low Risk,Payment Processor,North America,Professional,20455.71
INST_04348,0.06576539595901865,0,0,Low Risk,Insurance Company,Asia Pacific,Basic,21823.22
INST_04825,0.06567208778221105,0,0,Low Risk,Bank,Asia Pacific,Basic,1361.72
INST_04896,0.06538658929438831,0,0,Low Risk,Bank,Asia Pacific,Professional,1446.11
INST_04498,0.065382836449378,0,0,Low Risk,Bank,Middle East,Professional,1166.95
INST_04536,0.06493692122551122,0,0,Low Risk,Credit Union,Europe,Professional,10852.91
INST_04540,0.06471740905940723,0,0,Low Risk,Bank,North America,Professional,3301.01
INST_04716,0.06406796653768045,0,0,Low Risk,Investment Firm,North America,Enterprise,1658.51
INST_04780,0.06401630245192536,0,0,Low Risk,Bank,North America,Enterprise,1408.96
INST_04157,0.06370896461838706,0,0,Low Risk,Payment Processor,Europe,Professional,4160.61
INST_04991,0.06323365628069498,0,0,Low Risk,Investment Firm,North America,Professional,5264.31
INST_04240,0.06292801546074982,0,1,Low Risk,Investment Firm,North America,Enterprise,6960.82
INST_04213,0.06265299839355012,0,0,Low Risk,Bank,Europe,Enterprise,500.0
INST_04355,0.06248787824827346,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,3645.47
INST_04006,0.06200754432852233,0,0,Low Risk,Credit Union,North America,Professional,3589.96
INST_04126,0.062002716288910215,0,0,Low Risk,Investment Firm,Europe,Professional,500.0
INST_04059,0.06183501687039819,0,0,Low Risk,Payment Processor,North America,Enterprise,6595.52
INST_04119,0.060429069259000066,0,0,Low Risk,Insurance Company,Latin America,Basic,2183.4
INST_04040,0.06031032682453163,0,0,Low Risk,Payment Processor,North America,Basic,1072.8
INST_04957,0.060167133219808065,0,0,Low Risk,Investment Firm,Asia Pacific,Enterprise,3779.61
INST_04977,0.059714138278793606,0,0,Low Risk,Bank,Asia Pacific,Basic,1256.65
INST_04490,0.059708692399073275,0,0,Low Risk,Bank,Europe,Enterprise,29099.4
INST_04871,0.05804524046885396,0,0,Low Risk,Bank,Europe,Professional,500.0
INST_04793,0.05791584045842803,0,0,Low Risk,Bank,North America,Professional,8303.66
INST_04292,0.05728698574663459,0,1,Low Risk,Investment Firm,Europe,Basic,3568.6
INST_04919,0.057203316736308664,0,1,Low Risk,Bank,Europe,Professional,5821.91
INST_04098,0.057086645677144984,0,0,Low Risk,Bank,Latin America,Professional,113536.54
INST_04801,0.05706846336164147,0,0,Low Risk,Bank,North America,Enterprise,1880.63
INST_04591,0.05685840774460061,0,0,Low Risk,Bank,North America,Enterprise,21280.13
INST_04082,0.05673691453474567,0,0,Low Risk,Investment Firm,North America,Enterprise,2837.62
INST_04483,0.054703408401677776,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,850.82
INST_04953,0.05447491481277122,0,0,Low Risk,Investment Firm,North America,Professional,1223.73
INST_04181,0.05395512580467585,0,0,Low Risk,Investment Firm,Europe,Professional,21482.23
INST_04444,0.053861899110395815,0,0,Low Risk,Credit Union,Europe,Professional,11734.77
INST_04408,0.05279875841006115,0,0,Low Risk,Credit Union,North America,Enterprise,5586.62
